ID,REGION,SUBREGION,COUNTRY,LOCATION,LAT,LON,MONTH,YEAR,DEPTH,SEVERITY_CODE,BLEACHING_SEVERITY,REMARKS,SOURCE,REFERENCE_CODE,COUNTRY_CODE
54818,Pacific,Southwest Pacific,Fiji,"Savusavu, Cakaudrove",-16.81486111,179.2419722,,2003,6,-1,No Bleaching,,Reef Check submitted by Ed Lovell,,FJI
54819,Pacific,Southwest Pacific,Fiji,"Savusavu, Cakaudrove",-16.81486111,179.2419722,,2003,11.5,-1,No Bleaching,,Reef Check submitted by Ed Lovell,,FJI
54697,Pacific,Southwest Pacific,Fiji,"Savusavu, Cakaudrove",-16.81233333,179.2868333,,2004,1,-1,No Bleaching,,Reef Check submitted by Helen Sykes,,FJI
54499,Pacific,Southwest Pacific,Fiji,"Savusavu, Cousteau Resort, Vanua Levu",-16.82869444,179.2646944,,2008,5,-1,No Bleaching,,Reef Check submitted by Helen Sykes,,FJI
54572,Pacific,Southwest Pacific,Fiji,"Savusavu, Vanua Levu/Cakaudrove",-16.81216667,179.2868333,,2005,4,1,No Bleaching,,Reef Check submitted by Helen Sykes,,FJI
54821,Pacific,Southwest Pacific,Fiji,"Savusavu, Vanua Levu/Cakaudrove",-16.81216667,179.2868333,,2003,3.5,-1,No Bleaching,,Reef Check submitted by Ed Lovell,,FJI
54822,Pacific,Southwest Pacific,Fiji,"Savusavu, Vanua Levu/Cakaudrove",-16.81216667,179.2868333,,2003,4,-1,No Bleaching,,Reef Check submitted by Ed Lovell,,FJI
54695,Pacific,Southwest Pacific,Fiji,"Savusavu, Vanua Levu/Cakaudrove",-16.81216667,179.2868333,,2004,3,-1,No Bleaching,,Reef Check submitted by Helen Sykes,,FJI
54696,Pacific,Southwest Pacific,Fiji,"Savusavu, Vanua Levu/Cakaudrove",-16.81216667,179.2868333,,2004,7.5,-1,No Bleaching,,Reef Check submitted by Helen Sykes,,FJI
54496,Pacific,Southwest Pacific,Fiji,"Sawaieke, Gau",-17.97855556,179.2250833,,2008,6,-1,No Bleaching,,Reef Check submitted by Helen Sykes,,FJI
54527,Pacific,Southwest Pacific,Fiji,"Sawaieke, Gau",-17.97855556,179.2250833,,2007,6,-1,No Bleaching,,Reef Check submitted by Helen Sykes,,FJI
54448,Pacific,Southwest Pacific,Fiji,"Sawaieke, Gau",-17.97855556,179.2250833,,2011,7,0,No Bleaching,,Reef Check submitted by Helen Sykes,,FJI
2292,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Saxon Reef,-16.4677,145.9879,,1994,,0,No Bleaching,,GBRMPA  Historical Bleaching Database,0,AUS_GBR
1868,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Scawfell Is,-20.86667,149.6,4,1998,,0,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
3085,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Scawfell Reef,-20.8635,149.5962,3,2002,,3,No Bleaching,,GBRMPA Data 2002,,AUS_GBR
349,Americas,Southern Tropical America,Colombia,Schooner Bay,12.5403,-81.7378,,1998,,2,No Bleaching,40,Reef Check Data 2050,0,COL
420,Americas,Mesoamerica,Belize,Scipio Reef,16.47,-88.28,9,1998,,3,HIGH,massive bleaching,"Wilkinson, Clive. http://coral.aoml.noaa.gov/bulls/clive-bleaching.html",0,BLZ
2142,Australia,Australia and Papua New Guinea,Australia,Scott Reef,-14.08333333,121.85,5,1998,,3,HIGH,"Bleaching of 70-100% occurs between 1 m to 9 m, and 40% at 30 m depth. Sheltered shallow sites had up to 75% coral cover, which is now down to 15%, with more corals still dying 3 months after bleaching started. There was 70-100% bleaching and mortality of",ReefBase,8838,AUS
2881,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Scott Reef,-17.0732,146.1858,3,2002,,1,No Bleaching,,GBRMPA Data 2002,,AUS_GBR
1482,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Scott Rf, lagoon",-17.07475,146.18478,4,1998,,1,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
913,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Scott Rf, lagoon",-17.07475,146.18478,4,1998,,1,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
911,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Scott Rf, SE side",-17.07475,146.18478,4,1998,,2,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
1480,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Scott Rf, SE side",-17.07475,146.18478,4,1998,,2,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
1481,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Scott Rf, SW side",-17.07475,146.18478,4,1998,,3,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
912,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Scott Rf, SW side",-17.07475,146.18478,4,1998,,3,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
186,Australia,Australia and Papua New Guinea,Australia,"Scott, Timor Sea Reefs",-14.0608,121.9644,5,1998,,3,HIGH,80-100% bleached,"Wilkinson, Clive",0,AUS
516,Pacific,Southwest Pacific,Fiji,"SE Beqa Lagoon, Viti Levu",-18.43,178.09,4,2000,1-8m,3,HIGH,75% bleaching,Coral Listserver,0,FJI
4024,,,France,SE France,43,5,8,1999,,-1,HIGH,"Bleaching of Cladocora caespitosa and Oculina patagonensis.Above all, death of gorgonians (up to >75%), sponges, also bivalves, ascidians, bryozoansAttributed to high temperature, and perhaps pathogen.  See in Perez et al., 2000, Mortalit_ massive d'invert_br_s marins: un _venement sans pr_c_dent en M_dit_rran_e nord-occidentale, CR Acad Sci Paris, Life Sci, 323, 853-865.",Martin Pêcheux (martin-pecheux@wanadoo.fr) personal communication to ReefBase,,FRA
2607,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"SE Pelorus, Palm Island",-18.75,146.25,3,1998,2-8m,3,No Bleaching,"70% bleached at the deep area, 82% bleached at the shallow areaMillepora and Pocilloporid severly affected. Acropora palifera highly susceptable. Tabular and areborescent Acropora high mortality. Montipora bimodal reponse.Astreopora not severe","Marshall, P.A. and A.H. Baird, 2000  Bleaching of corals on the Great Barrier Reef: differential susceptibilities among taxa. Coral Reefs 19(2):155-163",,AUS_GBR
637,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"SE Pelorus, Palm Islands",-18.7667,146.25,,1998,2-8m,3,HIGH,50-80%,"Marshall, P.A. and Baird, A.H. 2000. Bleaching of corals on the Great Barrier Reef: differential susceptibilities among taxa. Coral Reefs. 19:155-163",0,AUS_GBR
3046,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Seaforth Reef,-20.4679,149.0387,3,2002,,3,No Bleaching,,GBRMPA Data 2002,,AUS_GBR
2986,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Seagull Reef,-19.5251,148.978,3,2002,,0,No Bleaching,,GBRMPA Data 2002,,AUS_GBR
1015,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Seagull Rf,-19.52661,148.97698,4,1998,,0,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
1584,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Seagull Rf,-19.52661,148.97698,4,1998,,0,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
3298,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Seal Rocks Reef (No 3),-23.9742,151.4822,3,2002,,2,No Bleaching,,GBRMPA Data 2002,,AUS_GBR
1904,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Seal Rocks, north",-23.94014,151.46776,4,1998,,3,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
1905,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Seal Rocks, south",-23.96167,151.48333,4,1998,,3,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
6469,Americas,Northern Caribbean,Jamaica,"Seawind, Montego Bay",18.45658,-77.95422,8,2000,1.9,-1,No Bleaching,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000,,JAM
25,Americas,Southern Tropical America,Brazil,"Sebasti O, Brazil",-16.9929,-39.1432,3,1998,,1,LOW,Minimal bleaching,NOAA database,0,BRA
2100,Americas,Southern Tropical America,Panama,Secas Islands,7.95,-82.01666667,,1983,,3,No Bleaching,"May have caused local extinction of the hydrozoan. The El Ni–o of 1982/3 which caused an anomalous warming of surface waters in the tropical Pacific Ocean, has been implicated. At least 10000km_ have been affected. All Millepora hydrocorals and scleractin",ReefBase,263,PAN
2104,Americas,Southern Tropical America,Panama,Secas Islands,7.95,-82.01666667,,1983,,3,HIGH,"Over 50% of reef corals, mainly Pocillopora were killed. The El Ni–o of 1982/3 which caused an anomalous warming of surface waters in the tropical Pacific Ocean, has been implicated. At least 10000km_ have been affected. All Millepora hydrocorals and scle",ReefBase,491,PAN
692,Asia,North and East Asia,Japan,Sekisei Lagoon,24.3,124.1,,1998,,3,HIGH,severe,GCRMN 2000. Chapter 8,0,JPN
29390,Asia,Southeast Asia,Malaysia,Semporna,4.577,118.947,6,2010,10 m,0,No Bleaching,,Reef Check submitted by Julian Hyde,,MYS
29392,Asia,Southeast Asia,Malaysia,Semporna,4.229,118.68,6,2010,10 m,0,No Bleaching,,Reef Check submitted by Julian Hyde,,MYS
29393,Asia,Southeast Asia,Malaysia,Semporna,4.225,118.685,6,2010,5 m,0,No Bleaching,,Reef Check submitted by Julian Hyde,,MYS
29394,Asia,Southeast Asia,Malaysia,Semporna,4.226,118.684,6,2010,4 m,0,No Bleaching,,Reef check submitted by Julian Hyde,,MYS
29395,Asia,Southeast Asia,Malaysia,Semporna,4.312,118.876,6,2010,5 m,0,No Bleaching,,Reef Check submitted by Julian Hyde,,MYS
29396,Asia,Southeast Asia,Malaysia,Semporna,4.21,118.678,6,2010,5 m,0,No Bleaching,,Reef Check submitted by Julian hyde,,MYS
29397,Asia,Southeast Asia,Malaysia,Semporna,4.477,118.945,6,2010,7 m,0,No Bleaching,,Reef Check submitted by Julian Hyde,,MYS
29398,Asia,Southeast Asia,Malaysia,Semporna,4.57,118.956,6,2010,5 m,0,No Bleaching,,Reef check submitted by Julian  Hyde,,MYS
29399,Asia,Southeast Asia,Malaysia,Semporna,4.582,118.9145,6,2010,10 m,0,No Bleaching,,Reef Check submitted by Julian Hyde,,MYS
29400,Asia,Southeast Asia,Malaysia,Semporna,4.587,118.945,6,2010,5 m,0,No Bleaching,,Reefcheck submitted by Julian Hyde,,MYS
29401,Asia,Southeast Asia,Malaysia,Semporna,4.557,118.924,6,2010,5 m,0,No Bleaching,,Reef Check submitted by Julian Hyde,,MYS
29391,Asia,Southeast Asia,Malaysia,"Semporna, sabah",4.308,118.866,6,2010,5 m,0,No Bleaching,,Reef check submitetd by Julian Hyde,,MYS
88,Asia,Southeast Asia,Malaysia,"Semporna, Sabah",4.4939,118.6133,5,1998,,1,LOW,minor to insignificant,"Wilkinson, Clive",0,MYS
252,Africa,Eastern Africa,Mozambique,Sencar,-11.2059,40.6715,,1998,,3,No Bleaching,,CORDIO,0,MOZ
6475,Americas,Northern Caribbean,Jamaica,Sergeant Major Reef,18.49468,-77.93455,8,2000,8,1,No Bleaching,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000,,JAM
2065,Asia,Southeast Asia,Indonesia,Seribu Islands,-5.516666667,106.4833333,3,1983,0-15,3,LOW,"Soekarno (pers comm) found 72 species in 33 genera of scleractinian corals, Millepora platyphylla, M. dichotoma and some soft corals and sponges bleached on coral reefs of the Seribu Islands and the Kaimun Java Islands (off Central Java), Java Sea, from M",ReefBase,388,IDN
2066,Asia,Southeast Asia,Indonesia,Seribu Islands,-5.516666667,106.4833333,1,1998,,2,MEDIUM,"Moderate bleaching; Bleaching ranged from zero to 46% at 3 m, and 1-25% at 10 m. There was 50-60% mortality of bleached corals.",ReefBase,8838,IDN
765,Australia,Australia and Papua New Guinea,Australia,Seringapatam Reef,-13.65,122.0333,,1998,,3,HIGH,extensive bleaching. Hard coral reduction from 45 to 5%,GCRMN 2000. Chapter 1,0,AUS
2139,Australia,Australia and Papua New Guinea,Australia,Seringapatam Reef,-13.66666667,122,5,1998,,2,MEDIUM, Suffered bleaching to a lesser extent as compared to other reefs in the area.,ReefBase,8838,AUS
187,Australia,Australia and Papua New Guinea,Australia,"Seringapatam, Timor Sea Reefs",-13.6852,122.0757,5,1998,,1,No Bleaching,,"Wilkinson, Clive",0,AUS
7137,Americas,U.S. Caribbean,Aruba,"Seroe Colorado,",12.42,-69.88,11,2007,10,1,HIGH,100% of recorded recently killed coral is result of bleaching,"Reef Check, Submitted by Susan Hieter.  Site ID 69.53.0365W.12.25.1036N",,ABW
3935,Asia,North and East Asia,Japan,Sesoko Island,26.627,127.872,7,2003,,1,No Bleaching,"Sesoko Island, near Okinawa main Island, Lobophytum crassum, Porites lutea and Montipora digitata got pale on 29 July.","Hiroya Yamano in NOAA's Coral Reef Watch ProjectNOAA/NESDIS website",,JPN
2673,Asia,North and East Asia,Japan,"Sesoko Island, Okinawa",26.639,127.857,8,1998,,3,HIGH,Corals were severyly affectd by high SST and high irradiance in the summer of 1998.,"Suefuji, M. and R. van Woesik, 2001.  Coral recovery from the 1998 bleaching event is facilitated in Stegastes (Pisces: Pomacentridae) territories, Okinawa, Japan. Coral Reef 20:385-386",13505,JPN
426,Asia,North and East Asia,Japan,"Sesoko Island, Okinawa",26.6393,127.8574,10,1998,,3,HIGH,90% corals bleached and died,"Yamazato, K.1999. Coral bleaching in Okinawa, 1980 vs 1998. Galaxea. 1:83-87",0,JPN
3901,Africa,Eastern Africa,South Africa,"Seven-Mile Reef, Sodwana Bay",-27.422,32.739,3,2000,,0,No Bleaching,No bleaching observed.,"Celliers, L. and M. H. Schleyer, 2002.  Coral bleaching on high-latitude marginal reefs at Sodwana Bay, South Africa. Marine Pollution Bulletin Volume 44, Issue 12: 1380-1387",14404,ZAF
42,Africa,Southwest Indian Ocean,Seychelles,Seychelles,-4.3347,55.7177,4,1998,,3,No Bleaching,,NOAA database,0,SYC
44,Africa,Southwest Indian Ocean,Seychelles,Seychelles,-4.6461,55.4845,5,1998,,3,HIGH,severe bleaching,NOAA database,0,SYC
2061,Africa,Southwest Indian Ocean,Seychelles,Seychelles,-4.5,55.5,,1998,,3,No Bleaching,This has led to the breakdown of the reef infrastructure and is likely to result in gradual erosion of the beaches. Live coral cover of the Seychelles granitic islands have been reduced to less than 10% on most reefs and signs of recovery are slight with ,ReefBase,10157,SYC
143,Americas,Mesoamerica,Belize,shallow patch reefs,16.6155,-88.0669,10,1998,,2,HIGH,moderate-severe,NOAA database,0,BLZ
7156,Middle East,Red Sea - Gulf of Aden,Egypt,"Sharm el Sheik, Sinai",27.98,34.45,5,2007,10,0,No Bleaching,impact of COTS in 1999; 0% of recorded recently killed coral on substrate is result of bleaching,"Reef Check, Submitted by Christian Alter.  Site ID  34.27.128E.27.59.067N",,EGY
1653,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Shaw Is,-20.45955,149.08,4,1998,,0,No Bleaching,No bleaching,Berkelmans & Oliver (1999),,AUS_GBR
1654,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Shaw Is,-20.50679,149.05138,4,1998,,0,No Bleaching,No bleaching,Berkelmans & Oliver (1999),,AUS_GBR
1084,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Shaw Is,-20.45955,149.08,4,1998,,0,No Bleaching,No bleaching,Berkelmans & Oliver (1999),,AUS_GBR
1085,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Shaw Is,-20.50679,149.05138,4,1998,,0,No Bleaching,No bleaching,Berkelmans & Oliver (1999),,AUS_GBR
1083,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Shaw Is, north",-20.43469,149.08277,4,1998,,0,No Bleaching,No bleaching,Berkelmans & Oliver (1999),,AUS_GBR
1652,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Shaw Is, north",-20.43469,149.08277,4,1998,,0,No Bleaching,No bleaching,Berkelmans & Oliver (1999),,AUS_GBR
1655,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Shaw Is, SE side",-20.50679,149.05138,4,1998,,0,No Bleaching,No bleaching,Berkelmans & Oliver (1999),,AUS_GBR
1086,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Shaw Is, SE side",-20.50679,149.05138,4,1998,,0,No Bleaching,No bleaching,Berkelmans & Oliver (1999),,AUS_GBR
6438,Americas,Northern Caribbean,Jamaica,Sheerness Bay,18.31847,-76.8032,8,2000,9.7,1,No Bleaching,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000,,JAM
985,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Shell Rf,-19.06502,148.18031,4,1998,,0,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
1554,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Shell Rf,-19.06502,148.18031,4,1998,,0,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
2738,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Sherrard Reef,-12.9885,143.6149,3,2002,,0,No Bleaching,,GBRMPA Data 2002,,AUS_GBR
1874,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Shields is,-22.00561,150.37591,4,1998,,3,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
761,Asia,North and East Asia,Japan,Shikoku,33.75,133.5,,1998,,2,MEDIUM,Moderate bleaching; 20% bleaching,GCRMN 2000. Chapter 1,0,JPN
7285,Africa,Eastern Africa,Kenya,Shimo la Tewa,2.04296,41.24666,4,2010,1.5-4m,3,No Bleaching,"14 genera affected and pocillopora being the most impacted genera. Other genera affected are Acropora, echinopora, favites, tubinaria, goniastrea, platygyra and favia.The levels of bleaching response differed among different genera and species with pocilopora and porites masive being the dominant and with highest signal of bleachingPreviously coral bleaching was observed in this area","Report submitted by Dr. Jerker Tamelander,  Manager - Oceans and Climate Change, IUCN Global Marine and Polar Programme. Observer : Jelvas Mwaura and Ali mwachui",,KEN
7233,Asia,South Asia,India,"Shingle, Mandapam group of Islands, GoM",9.241,79.236,,2010,,-1,MEDIUM,The survey was conducted between May and June 2010.  the percentage of live coral bleached is 10.5%,"Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7234,Asia,South Asia,India,"Shingle, Mandapam group of Islands, GoM",9.24,79.209,10,2010,,-1,No Bleaching,,"Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
3285,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Ship Reef,-23.4074,151.1773,3,2002,,2,No Bleaching,,GBRMPA Data 2002,,AUS_GBR
1899,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Ship rock,-23.40833,151.18333,4,1998,,3,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
609,Pacific,Micronesia,Palau,Short Drop Off,7.2797,134.2286,,1998,3m,3,No Bleaching,64%,"Bruno, J.F., Siddon, C.E., Witman, J.D., Colin, P.L. and Toscano, M.A. 2001. El Nino related coral bleaching in Palau, Western Caroline Islands. Coral Reefs. 20:127-136",0,PLW
2677,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Shortland Reef,-10.8984,142.7768,3,2002,,0,No Bleaching,,GBRMPA Data 2002,,AUS_GBR
2976,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Showers Reef,-19.4922,148.9003,3,2002,,1,No Bleaching,,GBRMPA Data 2002,,AUS_GBR
1575,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Showers Rf,-19.49369,148.89927,4,1998,,0,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
1006,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Showers Rf,-19.49369,148.89927,4,1998,,0,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
2949,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Shrimp Reef,-18.9513,148.0814,3,2002,,3,No Bleaching,,GBRMPA Data 2002,,AUS_GBR
975,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Shrimp Rf,-18.9528,148.08033,4,1998,,1,LOW,5-10%,Berkelmans & Oliver (1999),,AUS_GBR
1544,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Shrimp Rf,-18.9528,148.08033,4,1998,,1,LOW,5-10%,Berkelmans & Oliver (1999),,AUS_GBR
610,Pacific,Micronesia,Palau,Siaes,7.3219,134.2286,,1998,3-10m,3,HIGH,73-91%,"Bruno, J.F., Siddon, C.E., Witman, J.D., Colin, P.L. and Toscano, M.A. 2001. El Nino related coral bleaching in Palau, Western Caroline Islands. Coral Reefs. 20:127-136",0,PLW
503,Americas,Mesoamerica,Mexico,Sian Ka'an Biosphere Reserve,19.5,-87.3,9,1998,15-20ft,3,HIGH,95-100% bleaching,http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html,0,MEX
290,Pacific,Southwest Pacific,New Caledonia,Siande,-21.66,165.45,,1998,,0,No Bleaching,0,Reef Check Data 2093,0,NCL
7200,Asia,Southeast Asia,Indonesia,Sibualong,0.04,119.87,7,2007,3,0,No Bleaching,"0% of recorded RKC is result of bleaching- mainly due to drupella and poison fishing; Unexploded bomb found. Severe coral mining. Soft coral growing mainly over coral mining sites; Unexploded bomb found in segment 4. Other damage is mainly coral mining, damage  much worse above the transect than on-transect, clearly 3+ on the reef flat (around 4m depth right up to the shore line). Some indication of poison fishing (bleaching). There really were no other indicator invertebrates on-transect, very few at the whole site. A few more parrot fish and fusliliers seen off-transect, no other food fish or edible invertebrates seen during the dive.","Reef Check, Submitted by Abigail Moore.  Site ID  119.52.21E.0.2.36N",,IDN
7201,Asia,Southeast Asia,Indonesia,Sibualong,0.04,119.87,7,2007,9,0,No Bleaching,"0% of recorded RKC is result of bleaching- seems to be result of poison fishing; Several very large Acropora tabulate (ACT), soft coral overmuch of the older rubble and coral rock. Massive sponges seem to be a natural feature of this site, as in many other sites in Central Sulawesi, not an indicator of any form of degradation. In segment 1, a small school of snappers was seen off-transect. Very few indicator invertebrates, even off-transect, zeros really are nul observations. % bleaching of colonies was not recorded by observer. Indication of poison fishing. From the point of view of food fish/invertebrates, this transect was like a ghost town - plenty of homes but no-one there.","Reef Check, Submitted by Abigail Moore.  Site ID 119.52.21E.0.2.36N",,IDN
2102,Asia,Southeast Asia,Thailand,Sichang Islands,13.15,100.8,4,2000,,2,MEDIUM," Moderate bleaching; There was 50-60% of corals bleached, with mortality of about half.",ReefBase,8838,THA
50,Asia,Southeast Asia,Cambodia,"Sihanoukville, Cambodia",10.6245,103.4935,5,1998,,3,No Bleaching,80%,NOAA database,0,KHM
7283,Africa,Eastern Africa,Kenya,Sii island corner,-4.666667,39.28333,4,2010,1.2-2m,3,No Bleaching,"19 Genera Affected. Among the dominant group, Platygyra, Galaxea fascicularis, echinopora, favia, acropora, leptoria and others were affected while the rare group included fungia, stylophora.Extensive paling of most corals with the small-sized being the whole bleached colonies.small fungi corals were the most noticeable affected by bleaching.Previously coral bleaching was also observed in this area","Report submitted by Dr. Jerker Tamelander,  Manager - Oceans and Climate Change. IUCN Global Marine and Polar Programme. Observer : Jelvas Mwaura,Juliet Karisa (	jmwaura@kmfri.co.ke, jkarisa@kmfri.co.ke)",,KEN
2218,Asia,Southeast Asia,Philippines,Silaqui ( Silaki ),16.45,119.9166667,10,1994,3,2,LOW,"Giant clams kept in the Silaqui ocean nursery exhibited central mantle bleaching. The cause of bleaching may be due to the reduced light intensity during the rainy season. During the onset of brighter conditions, clams bleached perhaps due to increased UV",ReefBase,6356,PHL
2641,Pacific,Micronesia,American Samoa,"Sili, Olisega",-14.164,-169.634,3,2002,12m (Reef slope),1,LOW,"Very little paling of Montastrea curta, Leptorina and few Pavona",Alison Green unpublished data.,,ASM
6799,Americas,Mesoamerica,Belize,Silk cayes,16,-88,9,2008,5 m,2,MEDIUM,"Average Hard coral: 20% Soft coral: 10%Bleached Hard coral: 30% Soft coral: 0% fringing reef around middle silk (or Queens) caye UTM coordinates are 389147, 1819134, NAD27 datumSeen bleaching at the site in other years?  YesIf yes, the number of previous times bleached: 3timesHas the site experience unusually high temperatures? YesAgaricia	t enuifolia	-  40	% bleached, Porities	 porites - 	30	%bleachedSiderea	 siderastrea- 	30	%bleached, Porities	 astreoides-40	%bleachedMillapora	 complanata	- 30%bleachedAso d. strigosa m. annularis, a. cervicornis a. palmata looking pale","Lisa carne (lecturer), IJC   -  	 lisas@btl.net",,BLZ
1639,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Sillago Is,-20.23833,149.1625,4,1998,,0,No Bleaching,No bleaching,Berkelmans & Oliver (1999),,AUS_GBR
1070,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Sillago Is,-20.23833,149.1625,4,1998,,0,No Bleaching,No bleaching,Berkelmans & Oliver (1999),,AUS_GBR
91,Asia,Southeast Asia,Philippines,Silliman Marine Lab,9.2,123.34,8,1998,,2,LOW,Bleaching across top of massive porites,Coral Listserver,0,PHL
1298,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Silloth Rocks,-20.76747,149.43292,4,1998,,1,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
1801,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Silloth Rocks,-20.76747,149.43292,4,1998,,1,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
672,Americas,Southern Tropical America,Panama,Silva de Afuera Island,8.1,-81.9,,1998,18-20m,3,LOW,2nd bleaching event. Included corals that bleached earlier and regained pigmentation and others that were not bleached in 1997. ,"Glynn, P.W., Mate, J.L., Baker, A.C. & Calderson, M.O. 2001. Coral Bleaching & mortality in Panama and Ecuador during the 1997-98 ENSO event: Spatial/Temporal patterns and comparisons with the 1982-83 event. Bull Mar Sci. 69(1):79-134",0,PAN
697,Americas,Southern Tropical America,Panama,Silva de Afuera Island,8.1,-81.9,,1997,18-20m,3,No Bleaching,severe,"Glynn, P.W., Mate, J.L., Baker, A.C. & Calderson, M.O. 2001. Coral Bleaching & mortality in Panama and Ecuador during the 1997-98 ENSO event: Spatial/Temporal patterns and comparisons with the 1982-83 event. Bull Mar Sci. 69(1):79-125",0,PAN
6484,Americas,Northern Caribbean,Jamaica,Silver Sands,18.49287,-77.52645,9,2000,10.6,1,No Bleaching,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000,,JAM
3074,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Silversmith Reef,-20.5855,149.1143,3,2002,,3,No Bleaching,,GBRMPA Data 2002,,AUS_GBR
2672,Asia,Southeast Asia,Thailand,Similan Island,8.661,97.652,5,1995,10m,3,No Bleaching,,"Phongsuwan, N., 1998.  Extensive coral mortality as a result of bleaching in the Andaman Sea in 1995. Coral Reefs 17(1):70.",,THA
