"YEAR","COUNTRY","LOCATION","LAT","LON","REMARKS","SOURCE","CODE","SEVERITY"
1987,"Florida (USA)","Key Largo",25.15,-80.2833333333333,"Gladfelter noted Palythoa Caribbean to frequently bleach.  Causey considers it a bleaching ""indicator organism."" ","ReefBase","USA","UNKNOWN"
1983,"Florida (USA)","Key Largo",25.15,-80.2833333333333," Extent Unspecified","ReefBase","USA","UNKNOWN"
1983,"Florida (USA)","Key West",24.5553,-81.7828,"severely bleached","GCRMN 2000. Chapter 14","USA","HIGH"
1987,"Florida (USA)","Looe Key",24.616,-81.4,"11.1% of coral cover was pale (8 months after initial bleaching)
Five of the scleractinian corals that exhibited prolonged bleaching have predominantly massive morphologies  (Colpophyllia natans, Diploria labyrinthiformis, the ""Montastraea annularis complex,"" Porites astreoides, Stephanocoenia intersepta) and three are foliaceous (the ""Agaricia agaricites complex,""  A . tenuifolia, Leptoseris cucullata [=Helioseris cucullata]) . The milleporan, M. alcicornis, is primarily an encrusting coral. Several of the rapidly growing, branching taxa (Acropora cervicornis, A . palmata,Porites porites, ""finger Porites""), which are known to have been affected by the mass bleaching event at these sites are presumed to have mostly recovered before the point-count surveys began.","Lang, J.C., H.R. Lasker, E.H. Gladfelter, P. Hallock, W.C. Jaap, F.J. Losada and R.G. Muller, 1992.  Spatial and Temporal Variability during Periods of ""Recovery"" after Mass Bleaching on Western Atlantic Coral Reefs Amer. Zool. 32:696-706","USA","LOW"
1983,"Florida (USA)","Looe Key Reef",24.6166666666667,-81.4,"Bleaching seemed to have started in  mid-July in the Florida Keys and off the coast of Colombia.  The corals in shallow water at Looe Key were the first to discolor, but it soon spread to deeper corals. ","ReefBase","USA","MEDIUM"
1987,"Florida (USA)","Looe Key Reef",24.6166666666667,-81.4,"Extent Unspecified","ReefBase","USA","UNKNOWN"
1987,"Florida (USA)","Looe Key, Florida",25.15,-80.28,"Started at shallow and in August extended to deeper part
Extensive bleaching in mid Sept
Montastrea annularis - extensive in Sept.
Diploria strigosa, D. labyrinthiformis, Palythoa caribaeourm, Millepora complanta- extensively bleached in Sept.","Hudson, J. H. 1988.Coral bleaching at Looe Key National Park Marine Santuary, Florida. In Ogden, J. & R. Wicklund (ed.) Mass bleaching of coral reef in Carribean: A research strategy. National Undersea Research Programme Research Report 88-2","USA","HIGH"
1973,"Florida (USA)","Middle Sambo Reef",24.49,-81.675,"Millepora complanata showed the greatest incidence of discoloration. Other species were not as severely affected. ","ReefBase","USA","MEDIUM"
1987,"Florida (USA)","Molasses",25,-80.372,"27.8% of coral cover was pale (6 months after initial bleaching)
Five of the scleractinian corals that exhibited prolonged bleaching have predominantly massive morphologies  (Colpophyllia natans, Diploria labyrinthiformis, the ""Montastraea annularis complex,"" Porites astreoides, Stephanocoenia intersepta) and three are foliaceous (the ""Agaricia agaricites complex,""  A . tenuifolia, Leptoseris cucullata [=Helioseris cucullata]) . The milleporan, M. alcicornis, is primarily an encrusting coral. Several of the rapidly growing, branching taxa (Acropora cervicornis, A . palmata,Porites porites, ""finger Porites""), which are known to have been affected by the mass bleaching event at these sites are presumed to have mostly recovered before the point-count surveys began.","Lang, J.C., H.R. Lasker, E.H. Gladfelter, P. Hallock, W.C. Jaap, F.J. Losada and R.G. Muller, 1992.  Spatial and Temporal Variability during Periods of ""Recovery"" after Mass Bleaching on Western Atlantic Coral Reefs Amer. Zool. 32:696-706","USA","MEDIUM"
1988,"Florida (USA)","Mosquito Bank",25.0666666666667,-80.4166666666667," ","ReefBase","USA","UNKNOWN"
1986,"Puerto Rico","Culebra Island",18.3,-65.2666666666667,"In November 1986 most of the Millepora spp., many stony corals and a few gorgonians and sponges bleached in Culebra Island off eastern Puerto Rico.  The event seemed to have become intense and widespread suddenly in November, but may have actually started","ReefBase","PRI","UNKNOWN"
1987,"Puerto Rico","Culebra Island",18.3,-65.2666666666667,"Bleached habitats include:  lee sides of reefs, fore-reef slopes, increasing with depth to 14 m. ","ReefBase","PRI","UNKNOWN"
1987,"Puerto Rico","Mona Island ( Isla de Mona )",18.0666666666667,-67.8666666666667," Extent Unspecified","ReefBase","PRI","UNKNOWN"
1987,"Puerto Rico","Puerto Rico",17.8666666666667,-66.4333333333333," Extent Unspecified","ReefBase","PRI","UNKNOWN"
1989,"Puerto Rico","Puerto Rico",17.8666666666667,-66.4333333333333," Extent Unspecified","ReefBase","PRI","UNKNOWN"
1969,"Puerto Rico","Puerto Rico",17.8666666666667,-66.4333333333333,"An intensive and extensive bleaching event occurred on coral reefs of southwestern Puerto Rico in 1969 (pers comm from Almodovar and Atwood).  The bleaching was probably caused by 38.1 cm of rain during a hurricane that preceded the bleaching (pers comm f","ReefBase","PRI","UNKNOWN"
1979,"Puerto Rico","Puerto Rico",17.8666666666667,-66.4333333333333,"Goenaga and Canals (1979) reported bleaching of Millepora complanata in a small area of Puerto Rico in 1979.  This damage was apparently caused by lowered salinity. ","ReefBase","PRI","UNKNOWN"
1981,"Puerto Rico","Puerto Rico",17.8666666666667,-66.4333333333333,"Some bleaching of hard corals occurred on the reefs of western and southwestern Puerto Rico in August 1981 (Williams et al., 1987) pers comm Vicente).  A sea surface temperature positive anomaly occurred at this time (temperature at the shelf break > 29ºC","ReefBase","PRI","LOW"
1986,"Puerto Rico","Puerto Rico",17.8666666666667,-66.4333333333333,"Slope corals bleached first.  Bleaching was slightly more intense in the more shallow and more light-exposed colonies.  The onset of bleaching was sudden, and the more intense bleaching occurred in November and December 1986.  In some areas half of the A.","ReefBase","PRI","UNKNOWN"
1987,"Virgin Islands (U.S.)","St. Croix",17.7333333333333,-64.7333333333333," Extent Unspecified","ReefBase","VIR","UNKNOWN"
1989,"Virgin Islands (U.S.)","St. Thomas",18.3333333333333,-64.9333333333333," Extent Unspecified","ReefBase","VIR","UNKNOWN"
1987,"Virgin Islands (U.S.)","US Virgin Islands",17.705,-64.693,"Extent Unspecified; Coral bleaching was observed in USVI in 1987.","ReefBase old database
(Smith, A.H., C.S. Rogers and C. Bouchon, Status of Western Atlantic coral reefs in the Lesser Antilles,, p. 351-356. In: H.A. Lessios and I.G. Macintyre (eds.) Proceedings of the 8th International Coral Reef Symposium. Smithsonian Tropical Research Institute, Panama, 1.)","VIR","UNKNOWN"
1987,"Japan","Amami-Gunto",28,129.333333333333,"Bleaching in this are was caused by freshwater runoff and low tides. ","ReefBase","JPN","HIGH"
1984,"Japan","Iriomote",24.3166666666667,123.883333333333,"Unspecified Bleaching has been reported in the Yaema-retto","ReefBase","JPN","UNKNOWN"
1986,"Japan","Japan",30,130,"Bleaching was observed in shallow waters around Kudaka-jima, off south-east Okinawa and on the southern coast of Okinawa itself (Nishihira, 1987). ","ReefBase","JPN","UNKNOWN"
1986,"Japan","Okinawa",26.5,128,"Tsuchiya et al (1987) found bleaching of coral reef hosts during a mass mortality of urchins in the southern part of Okinawa and on several adjacent small islands in June 1986.  Reef hosts in northern Okinawa did not bleach at this time (pers comm Sakai).","ReefBase","JPN","HIGH"
1983,"Japan","Okinawa",26.5,128,"Extent Unspecified Sea surface temperature abnormally high at 31º C.","ReefBase","JPN","UNKNOWN"
1987,"Japan","Okinawa",26.5,128,"Extent Unspecified","ReefBase","JPN","UNKNOWN"
1980,"Japan","Okinawa Kaigan",26.3833333333333,128," Extent Unspecified","ReefBase","JPN","UNKNOWN"
1986,"Taiwan","Effluet ( Outfall )",21.9333333333333,120.733666666667,"Thermal effluent of the nuclear power plant caused extensive bleaching of hard and soft corals between 1 and 5 m in the shallow bay. ","ReefBase","TWN","HIGH"
1987,"Taiwan","Effluet ( Outfall )",21.9333333333333,120.733666666667,"Thermal effluent of the nuclear power plant caused extensive bleaching of hard and soft corals between 1 and 5 m in the shallow bay. ","ReefBase","TWN","HIGH"
1987,"Taiwan","Taiwan",23.05,121.15,"Extent Unspecified","ReefBase","TWN","UNKNOWN"
1989,"India","Andaman Islands",11.7333333333333,92.8833333333333," Extent Unspecified","ReefBase","IND","UNKNOWN"
1987,"Maldives","Addu Atoll ( Seenu Atoll )",0.7,73.1833333333333,"Extent Unspecified; Occurring at all depths.","ReefBase","MDV","UNKNOWN"
1987,"Maldives","Maldives",3.5,73," Extent Unspecified; Bleaching and eventual death of corals occur.  A few colonies manage to survive.","ReefBase","MDV","UNKNOWN"
1983,"Indonesia","Karimun Jawa",-5.86666666666667,110.333333333333,"Extent Unspecified; Coral mortality reported. Also reported by Suharsono, 1994. Coral mortality reported.","ReefBase","IDN","UNKNOWN"
1983,"Indonesia","Pari Island ( Pulau Pari )",-5.86666666666667,106.616666666667,"Bleaching was quite rapidly followed by the death of certain corals,mainly branching species. The first signs of reef deterioration were patches of white coral found both on the reef flat and on the reef slope, down to a depth of 15 m.  In April 1983, app","ReefBase","IDN","UNKNOWN"
1983,"Indonesia","Pari Islands",-5.83333333333333,106.633333333333,"Coral bleaching was first observed in April 1983 at the end of the wet, west monsoon; bleaching was quite rapidly followed by the death of certain corals mainly branching species of the genera Acropora and Pocillopora.  The first signs of reef deteriorati","ReefBase","IDN","UNKNOWN"
1983,"Indonesia","Seribu Islands",-5.51666666666667,106.483333333333,"Soekarno (pers comm) found 72 species in 33 genera of scleractinian corals, Millepora platyphylla, M. dichotoma and some soft corals and sponges bleached on coral reefs of the Seribu Islands and the Kaimun Java Islands (off Central Java), Java Sea, from M","ReefBase","IDN","HIGH"
1983,"Indonesia","Tikus Island",-5.48333333333333,106.4,"Extent Unspecified; Sea surface temperature rose 5ºC above normal (Wells, 1988).  The recorded decrease in total living cover at Tikus was 92% between 1981 and 1984.","ReefBase","IDN","UNKNOWN"
1981,"Philippines","Alcoy",9.66666666666667,123.55,"Bleaching reported on southern reef slope. ","ReefBase","PHL","LOW"
1979,"Thailand","Phuket Island",8.10416666666667,98.3028333333333,"Extent Unspecified; Exposure to air caused mortality. Mortality","ReefBase","THA","UNKNOWN"
1979,"Thailand","Phuket Reefs",8,98.3333333333333,"Extent Unspecified; Reefs are sub aerially exposed during spring tides. Tissue damage and death of corals.","ReefBase","THA","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Agincourt Reef No.2",-16.0236,145.8477,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Barren Island Reef",-23.1649,151.079,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Barren Island Reef",-23.1642,151.0697,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1982,"Torres Strait & Great Barrier Reef","Big Broadhurst Reef A",-18.9118,147.7439,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1982,"Torres Strait & Great Barrier Reef","Big Broadhurst Reef B",-18.8699,147.6952,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Brampton Island Reef",-20.8159,149.2661,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1980,"Torres Strait & Great Barrier Reef","Britomart Reef",-18.23,146.7286,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1982,"Torres Strait & Great Barrier Reef","Britomart Reef",-18.23,146.7286,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Carlisle Island Reef",-20.8014,149.282,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1980,"Torres Strait & Great Barrier Reef","Cockle Bay Reef",-19.1751,146.8138,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1982,"Torres Strait & Great Barrier Reef","Cockle Bay Reef",-19.1751,146.8138,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1982,"Torres Strait & Great Barrier Reef","Davies Reef",-18.8239,147.6457,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Davies Reef",-18.8239,147.6457,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1980,"Torres Strait & Great Barrier Reef","Decapolis Reef",-14.852,145.2718,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1982,"Torres Strait & Great Barrier Reef","Decapolis Reef",-14.852,145.2718,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1982,"Torres Strait & Great Barrier Reef","Dip Reef",-18.411,147.4531,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1982,"Torres Strait & Great Barrier Reef","Eclipse Island Reef",-18.7703,146.549,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Erskine Island Reef",-23.5039,151.773,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1985,"Torres Strait & Great Barrier Reef","GBR Central",-18,146.166666666667,"Reported from Myrmidon Reef by Fisk and Done, 1985. ","ReefBase","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Great Barrier Reef",-17.5,147," Extent Unspecified","ReefBase","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Great Keppel Island Reef",-23.1591,150.9566,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1980,"Torres Strait & Great Barrier Reef","Green Island Reef",-16.769,145.9912,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Halfway Island Reef",-23.2,150.9715,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Hardy Reef",-19.7636,149.2321,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1980,"Torres Strait & Great Barrier Reef","Hastings Reef",-16.5212,146.0115,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Heron Island Reef",-23.4509,151.9647,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Holbourne Island Reef",-19.7248,148.3567,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Holbourne Island Reef",-19.7295,148.3633,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Hook Island Reef A",-20.1068,148.9436,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","John Brewer Reef",-18.6339,147.0534,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1987,"Torres Strait & Great Barrier Reef","Lady Elliot Reef",-18.6876,146.3348,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Lady Musgrave Island Ree",-23.9054,152.4082,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1982,"Torres Strait & Great Barrier Reef","Lizard Island NW Side Re",-14.6514,145.4485,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Lizard Island NW Side Re",-14.6514,145.4485,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Lodestone Reef",-18.6973,147.1002,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1980,"Torres Strait & Great Barrier Reef","Magnetic Island Reef F",-19.1118,146.861,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1982,"Torres Strait & Great Barrier Reef","Magnetic Island Reef F",-19.1118,146.861,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Masthead Island Reef",-23.5367,151.7366,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1980,"Torres Strait & Great Barrier Reef","Michaelmas Reef",-16.5841,146.0171,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Middle Island Reef",-23.1693,150.9147,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1982,"Torres Strait & Great Barrier Reef","Myrmidon Reef",-18.2683,147.3862,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Myrmidon Reef",-18.2683,147.3862,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1987,"Torres Strait & Great Barrier Reef","Norman Reef",-16.4305,145.9965,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1982,"Torres Strait & Great Barrier Reef","Old Reef",-19.3854,148.0868,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1982,"Torres Strait & Great Barrier Reef","Pandora Reef",-18.8138,146.4327,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Pandora Reef",-18.8138,146.4327,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1987,"Torres Strait & Great Barrier Reef","Pelorus Island Reef",-18.56,146.4865,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1982,"Torres Strait & Great Barrier Reef","Rib Reef",-18.4804,146.8729,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Rib Reef",-18.4804,146.8729,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1980,"Torres Strait & Great Barrier Reef","Turtle Island Reef",-22.3582,149.7747,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1982,"Torres Strait & Great Barrier Reef","Turtle Island Reef",-22.3582,149.7747,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","U/N",-16.1001,145.4668,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Wilson Island Reef",-23.2924,151.8888,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Wistari Reef",-23.4713,151.8803,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Wreck Island Reef",-23.3333,151.964,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1985,"Kuwait","Umm al Maradim ( Umm al Maradem )",28.6333333333333,48.65,"Massive coral kill reported. Mortality","ReefBase","KWT","UNKNOWN"
1987,"French Polynesia","Moorea",-17.575,-149.783333333333,"Affected intertidal areas (pers. comm from Richmond) ","ReefBase","PYF","UNKNOWN"
1983,"New Caledonia","New Caledonia",-20.7166666666667,165.216666666667,"Bleaching of Acropora spp. occurred in the inner shoreline of the southwestern lagoon of New Caledonia in 1983. ","ReefBase","NCL","UNKNOWN"
1983,"New Caledonia","Reserve Speciale Tournante de Marine Faune",-22.4166666666667,166.333333333333," Extent Unspecified","ReefBase","NCL","UNKNOWN"
1986,"Hawaiian Islands (USA)","Hawaii",18.3833333333333,-154.633333333333,"Extensive coral reef bleaching of Pocillopora spp. began in August 1986 on the Hawaiian islands of Hawaii, Maui, and Oahu from the shoreline to 45.7m depth.  From 20-100% of the surface areas of approximately 80% of the colonies were bleached.  Bleaching ","ReefBase","USA","HIGH"
1987,"Hawaiian Islands (USA)","Hawaii",18.3833333333333,-154.633333333333," ","ReefBase","USA","HIGH"
1986,"Hawaiian Islands (USA)","Kapalua",21.0166666666667,-156.666666666667,"In November 1986, reports were received of dying corals in the Napili and Kapalua area.  Ninety percent of Montipora sp. were bleached but no Pocillopora sp.  Calm water conditions and warm water temperatures occurred during this event (pers comm to Hau).","ReefBase","USA","UNKNOWN"
1986,"Hawaiian Islands (USA)","Maui Island",20.8,-156.316666666667,"Extensive coral reef bleaching of Pocillopora spp. began in August 1986 on the Hawaiian islands of Hawaii, Maui, and Oahu from the shoreline to 45.7m depth.  From 20-100% of the surface areas of approximately 80% of the colonies were bleached.  Bleaching ","ReefBase","USA","HIGH"
1987,"Hawaiian Islands (USA)","Maui Island",20.8,-156.316666666667," ","ReefBase","USA","HIGH"
1986,"Hawaiian Islands (USA)","Napili Bay",21,-156.683333333333," Extent Unspecified","ReefBase","USA","UNKNOWN"
1986,"Hawaiian Islands (USA)","Oahu",21.35,-157.933333333333,"Extensive coral reef bleaching of Pocillopora spp. began in August 1986 on the Hawaiian islands of Hawaii, Maui, and Oahu from the shoreline to 45.7m depth.  From 20-100% of the surface areas of approximately 80% of the colonies were bleached.  Bleaching ","ReefBase","USA","HIGH"
